frame,id,x1,y1,x2,y2
187,2,1092,268,1152,352
187,3,438,330,465,381
187,4,326,225,362,301
187,6,19,236,67,320
187,10,433,295,466,369
187,11,509,244,545,322
187,14,251,245,285,323
187,19,224,369,291,470
187,21,964,230,1017,309
187,23,911,318,961,422
187,24,882,221,937,294
187,25,635,261,691,347
187,27,727,316,746,327
187,30,580,176,628,245
188,2,1086,276,1148,352
188,3,629,261,692,348
188,4,316,223,353,301
188,6,19,238,59,321
188,10,428,295,460,380
188,11,495,246,530,323
188,14,239,245,278,325
188,19,219,370,280,472
188,21,960,231,1007,308
188,23,902,317,962,419
188,24,870,222,931,296
188,25,635,261,691,347
188,27,727,316,746,327
188,29,1114,269,1146,322
188,30,574,176,623,246
189,2,1081,271,1143,353
189,3,625,261,690,346
189,4,308,223,349,300
189,6,20,239,50,322
189,10,415,293,454,383
189,11,480,246,516,324
189,14,235,245,268,326
189,19,217,373,271,472
189,21,957,232,1003,308
189,23,893,316,962,414
189,24,860,222,923,297
189,25,635,261,691,347
189,27,765,326,782,337
189,29,1114,269,1146,322
189,30,569,178,612,246
190,2,1080,273,1141,352
190,3,625,263,681,349
190,4,299,223,338,298
190,6,4,238,44,323
190,10,400,290,446,380
190,11,464,247,500,324
190,14,223,244,260,326
190,19,219,373,261,472
190,21,957,231,999,308
190,23,890,317,962,414
190,24,851,223,914,297
190,27,782,332,800,344
190,29,1094,271,1144,345
190,30,565,180,602,247
191,2,1082,272,1140,352
191,3,627,263,669,348
191,4,288,223,325,299
191,6,0,237,37,312
191,10,387,289,437,378
191,11,447,247,484,324
191,14,209,242,250,322
191,19,211,372,254,474
191,21,942,229,988,310
191,23,889,316,951,415
191,24,845,224,905,298
191,27,782,332,800,344
191,29,1094,271,1144,345
191,30,563,181,595,246
192,2,1081,271,1135,334
192,3,1069,276,1129,351
192,4,273,224,311,299
192,6,0,236,28,313
192,10,374,289,434,376
192,11,432,247,468,324
192,14,193,241,242,321
192,19,197,370,247,474
192,21,928,228,979,310
192,23,891,319,950,416
192,24,843,246,890,298
192,25,623,263,664,349
192,27,815,346,832,359
192,29,1069,278,1112,351
192,30,552,181,585,246
192,34,857,225,894,291
193,2,1056,273,1109,351
193,3,1074,270,1125,345
193,4,265,224,305,300
193,6,0,234,22,316
193,10,362,290,419,368
193,11,414,248,450,325
193,14,181,241,232,318
193,19,183,369,239,472
193,21,914,227,968,308
193,23,896,318,949,414
193,24,843,246,890,298
193,25,616,261,660,348
193,27,829,350,844,363
193,29,1084,270,1125,334
193,30,537,179,577,243
193,34,841,223,883,298
194,2,1043,270,1105,352
194,3,1074,270,1125,345
194,4,257,221,295,299
194,6,0,259,13,320
194,10,353,291,410,373
194,11,395,249,428,327
194,14,181,242,221,309
194,19,168,368,233,472
194,21,906,227,959,306
194,23,884,316,943,415
194,24,828,242,866,298
194,25,604,257,652,349
194,27,829,350,844,363
194,29,1079,269,1115,313
194,30,524,179,568,245
194,34,846,223,873,276
195,2,1033,269,1102,349
195,3,592,257,644,343
195,4,240,218,280,297
195,6,0,259,13,320
195,10,348,311,394,376
195,11,381,252,410,329
195,14,167,244,208,308
195,19,169,369,224,470
195,21,898,227,946,307
195,23,874,312,932,412
195,24,813,241,855,298
195,25,347,292,395,371
195,27,829,350,844,363
195,29,1079,269,1115,313
195,30,512,178,561,245
195,34,836,222,863,275
196,2,1035,271,1090,352
196,3,581,255,639,340
196,4,226,217,265,293
196,6,341,295,371,360
196,10,341,293,385,360
196,11,361,254,393,325
196,14,161,247,196,319
196,19,153,371,207,472
196,21,894,228,933,309
196,23,864,310,925,408
196,24,798,226,850,295
196,25,349,294,388,376
196,27,173,281,199,324
196,29,807,221,852,284
196,30,501,178,550,246
196,34,831,243,854,294
197,2,1265,407,1280,464
197,3,875,309,920,406
197,4,209,215,250,292
197,6,341,295,371,360
197,10,326,290,379,375
197,11,333,255,376,327
197,14,149,248,182,322
197,19,151,373,194,471
197,21,888,226,922,303
197,23,853,308,920,406
197,24,785,235,841,294
197,25,570,255,631,338
197,27,173,281,199,324
197,29,1022,271,1080,351
197,30,506,180,532,247
197,34,818,219,843,271
198,2,1031,270,1070,331
198,3,569,256,618,339
198,4,196,214,237,288
198,6,303,255,358,334
198,10,313,285,367,340
198,11,331,286,369,344
198,14,134,247,171,317
198,19,144,374,184,472
198,21,873,225,911,301
198,23,864,307,916,406
198,24,774,232,832,295
198,25,316,316,356,373
198,27,869,294,885,306
198,29,1020,293,1060,350
198,30,486,180,520,247
198,34,798,220,831,288
198,35,1252,400,1280,472
199,2,1239,396,1280,503
199,3,569,256,618,339
199,4,188,214,222,289
199,6,283,255,337,333
199,10,301,286,352,370
199,11,331,286,369,344
199,14,111,247,161,325
199,19,122,374,176,474
199,21,853,224,899,303
199,23,859,308,905,407
199,24,767,224,819,295
199,25,566,256,608,340
199,27,869,294,885,306
199,29,1011,289,1053,349
199,30,478,180,509,246
199,34,1029,269,1061,312
199,35,1261,396,1280,506
200,2,1239,396,1280,503
200,3,843,310,887,407
200,4,175,215,205,290
200,6,264,256,320,342
200,10,285,284,339,369
200,11,331,286,369,344
200,14,97,246,149,324
200,19,105,372,166,471
200,21,838,223,890,302
200,23,853,309,888,401
200,24,761,219,811,291
200,25,561,255,599,339
200,27,895,372,911,386
200,29,995,284,1042,348
200,30,459,179,499,244
200,34,1021,266,1052,319
200,35,1227,392,1278,500
201,2,1018,290,1038,347
201,3,845,361,876,406
201,4,160,215,192,291
201,6,250,257,304,339
201,10,271,282,327,368
201,11,259,257,302,324
201,14,90,245,138,323
201,19,89,370,155,472
201,21,827,222,881,301
201,23,848,307,881,406
201,24,758,219,800,295
201,25,543,254,592,339
201,27,901,373,915,388
201,29,981,279,1031,344
201,30,444,177,488,241
201,34,1010,264,1042,307
201,35,1213,391,1280,498
201,36,853,307,880,388
202,2,1007,277,1036,345
202,3,980,263,1035,332
202,4,144,213,177,291
202,6,239,259,286,331
202,10,261,282,316,370
202,11,259,257,302,324
202,14,86,245,127,324
202,19,74,369,146,470
202,21,819,223,867,301
202,23,832,304,876,405
202,24,738,223,788,294
202,25,528,251,584,334
202,27,907,374,922,390
202,29,967,274,1033,344
202,30,429,176,477,243
202,34,999,262,1035,320
202,35,1199,390,1268,496
202,36,853,307,880,388
203,2,1007,277,1036,345
203,3,989,262,1026,344
203,4,124,210,163,289
203,6,221,259,270,338
203,10,251,282,300,369
203,11,259,257,302,324
203,14,58,246,107,326
203,19,68,370,135,470
203,21,817,223,852,301
203,23,816,302,871,401
203,24,723,222,774,295
203,25,514,250,576,331
203,27,912,377,926,393
203,29,961,270,1026,344
203,30,428,176,467,244
203,34,750,218,782,294
203,35,1187,389,1251,492
203,36,853,307,880,388
204,2,1007,277,1036,345
204,3,982,262,1014,302
204,4,106,209,147,286
204,6,199,259,254,337
204,10,244,285,287,370
204,14,49,248,95,325
204,19,54,372,119,473
204,21,809,221,841,301
204,23,801,300,864,400
204,24,706,219,769,295
204,25,509,250,568,329
204,27,916,381,930,395
204,29,954,283,1011,346
204,30,424,176,452,244
204,34,406,220,416,231
204,35,1172,386,1239,486
205,3,967,262,1001,325
205,4,85,208,132,286
205,6,181,259,238,336
205,10,234,284,270,371
205,14,39,248,80,325
205,19,50,374,109,475
205,21,791,220,828,299
205,23,790,300,861,401
205,24,695,218,763,292
205,25,505,250,555,331
205,27,916,381,930,395
205,29,943,268,995,331
205,30,402,178,437,245
205,34,970,288,995,346
205,35,1155,384,1223,481
206,3,957,260,990,315
206,4,65,207,120,285
206,6,161,259,224,337
206,10,214,283,258,369
206,14,19,247,70,328
206,19,47,375,92,475
206,21,770,217,816,301
206,23,782,300,851,399
206,24,686,220,748,294
206,25,495,251,544,332
206,27,916,381,930,395
206,29,941,283,985,345
206,30,391,178,427,244
206,34,970,288,995,346
206,35,1136,379,1201,480
207,3,931,259,979,342
207,4,55,207,103,285
207,6,140,259,203,339
207,10,194,281,244,368
207,14,0,246,57,327
207,19,24,376,81,476
207,21,753,216,809,298
207,23,783,301,837,400
207,24,677,218,734,293
207,25,491,250,535,332
207,29,702,218,733,294
207,30,375,177,412,243
207,34,970,288,995,346
207,35,1116,374,1174,471
208,2,787,303,830,397
208,3,914,257,968,342
208,4,37,208,81,286
208,6,123,260,185,340
208,10,176,279,230,367
208,14,0,245,41,320
208,19,6,373,69,476
208,21,742,215,800,297
208,23,774,320,830,400
208,24,775,344,830,400
208,25,474,264,517,332
208,27,921,390,937,408
208,29,673,220,719,294
208,30,357,176,400,240
208,34,488,248,523,308
208,35,1097,370,1148,466
209,2,787,303,830,397
209,3,897,256,959,346
209,4,24,208,65,287
209,6,104,262,169,343
209,10,158,278,223,366
209,14,0,245,31,323
209,19,0,371,59,471
209,21,733,216,783,299
209,23,774,300,823,400
209,24,775,344,830,400
209,25,459,245,512,333
209,27,923,395,937,409
209,29,668,237,701,294
209,30,340,175,388,240
209,34,683,221,707,263
209,35,1078,367,1125,464
210,2,787,303,830,397
210,3,886,257,952,343
210,4,13,208,49,285
210,6,92,263,151,343
210,10,143,278,210,367
210,14,0,244,13,326
210,19,0,370,51,470
210,21,726,217,766,298
210,23,762,298,809,400
210,24,775,344,830,400
210,25,445,244,504,326
210,27,923,395,937,409
210,29,650,234,694,293
210,30,325,175,379,242
210,34,671,215,698,270
210,35,1059,365,1103,463
211,3,877,257,945,344
211,4,0,206,35,284
211,6,86,264,134,343
211,10,134,279,193,367
211,14,0,244,13,326
211,19,0,372,36,471
211,21,722,217,750,297
211,23,747,295,799,395
211,24,635,215,687,291
211,25,437,242,500,323
211,27,923,395,937,409
211,29,661,238,687,290
211,30,312,174,369,242
211,34,671,215,698,270
211,35,1040,363,1083,459
212,3,874,258,929,344
212,4,0,204,22,274
212,6,67,264,119,341
212,10,126,282,179,363
212,14,0,244,13,326
212,19,0,373,22,472
212,21,707,215,739,295
212,23,732,293,792,395
212,24,620,211,680,292
212,25,428,243,490,324
212,27,924,401,939,418
212,29,129,307,176,366
212,30,305,176,353,244
212,34,671,215,698,270
212,35,1018,358,1063,455
213,3,875,259,914,344
213,4,0,204,22,274
213,6,44,263,104,345
213,10,122,281,167,352
213,19,0,374,13,450
213,21,691,214,730,296
213,23,723,292,792,393
213,24,609,211,676,290
213,25,426,243,476,326
213,27,924,405,939,420
213,29,128,312,166,367
213,30,299,176,338,244
213,34,888,258,915,344
213,35,999,357,1044,451
214,3,867,291,900,343
214,4,0,204,22,274
214,6,27,263,89,346
214,10,110,280,158,367
214,19,0,374,13,450
214,21,677,213,726,292
214,23,733,292,783,394
214,24,600,211,666,291
214,25,426,243,468,327
214,27,924,409,938,422
214,29,717,356,734,370
214,30,294,177,329,244
214,34,881,257,906,318
214,35,980,356,1026,449
215,2,718,292,769,394
215,3,857,284,895,342
215,6,12,263,76,346
215,10,93,278,146,368
215,19,0,374,13,450
215,21,668,212,717,289
215,23,714,347,770,394
215,24,594,216,652,291
215,25,419,246,460,327
215,27,924,411,938,425
215,29,717,356,734,370
215,30,280,175,317,243
215,34,871,256,899,318
215,35,963,356,1011,448
216,2,946,356,1003,446
216,3,843,280,885,341
216,4,590,213,638,281
216,6,1,263,63,348
216,10,79,276,134,366
216,14,405,265,451,327
216,19,432,240,456,293
216,21,664,212,703,291
216,23,726,342,753,394
216,24,590,227,631,285
216,25,602,212,638,268
216,27,925,413,937,427
216,29,615,239,636,291
216,30,266,175,308,243
216,34,866,254,890,309
216,35,720,295,750,359
217,2,930,355,993,438
217,3,831,280,890,340
217,4,590,213,638,281
217,6,0,265,49,349
217,10,66,275,126,363
217,14,391,238,449,320
217,19,432,240,456,293
217,21,658,212,687,291
217,23,726,342,753,394
217,24,593,211,630,293
217,25,858,252,890,330
217,27,925,413,937,427
217,29,615,239,636,291
217,30,253,173,301,240
217,34,858,252,886,299
217,35,718,294,748,393
218,2,915,351,981,444
218,3,831,280,890,340
218,4,590,213,638,281
218,6,0,266,39,349
218,10,57,274,118,362
218,14,382,238,448,319
218,19,432,240,456,293
218,21,650,211,676,290
218,23,726,342,753,394
218,24,583,210,624,291
218,25,822,250,889,339
218,27,925,413,937,427
218,29,615,239,636,291
218,30,241,173,295,242
218,34,858,252,886,299
218,35,704,293,744,393
219,2,899,347,969,443
219,3,570,209,617,292
219,6,0,266,26,337
219,10,51,276,105,363
219,14,397,254,446,316
219,21,640,210,668,283
219,23,688,289,739,391
219,24,404,239,448,317
219,25,815,251,884,339
219,30,234,173,287,245
219,34,858,252,886,299
219,35,899,347,941,446
220,2,888,343,953,441
220,3,570,209,617,292
220,6,0,263,15,333
220,10,49,277,92,364
220,14,397,240,439,320
220,19,245,174,272,244
220,21,624,207,663,288
220,23,676,288,738,386
220,24,557,208,611,291
220,25,810,253,872,342
220,30,234,173,287,245
220,35,899,347,941,446
221,2,875,341,938,436
221,3,570,209,617,292
221,6,0,263,15,333
221,10,47,278,82,364
221,14,389,238,427,321
221,19,227,175,267,243
221,21,613,206,658,284
221,23,669,287,733,384
221,24,547,208,612,289
221,25,808,253,864,343
221,30,234,173,287,245
221,35,899,347,941,446
222,2,859,339,922,433
222,6,0,263,15,333
222,10,36,276,76,365
222,14,379,239,426,321
222,19,224,174,254,243
222,21,606,206,647,283
222,23,667,287,721,385
222,24,541,209,605,290
222,25,811,252,859,344
223,2,844,338,904,434
223,3,1255,144,1280,223
223,10,20,274,69,365
223,14,373,238,416,321
223,19,210,173,251,241
223,21,599,205,632,282
223,23,668,320,714,386
223,24,540,210,592,292
223,25,810,251,848,344
223,35,669,289,717,386
224,2,831,338,889,436
224,3,1238,145,1280,218
224,10,6,272,60,364
224,14,363,235,414,323
224,19,197,172,243,242
224,21,590,205,617,282
224,23,668,320,714,386
224,24,542,234,581,292
224,25,800,251,840,345
224,29,873,406,889,420
224,34,558,211,582,272
224,35,667,288,714,387
225,2,819,338,878,433
225,3,1226,146,1278,218
225,10,0,272,59,361
225,14,354,233,410,318
225,19,186,172,238,243
225,21,579,203,608,284
225,23,668,320,714,386
225,24,545,212,575,293
225,25,792,251,834,343
225,29,865,407,879,420
225,34,558,211,582,272
225,35,658,287,702,388
226,2,811,338,862,432
226,3,1216,147,1266,218
226,10,39,350,57,360
226,14,348,233,409,318
226,19,177,173,236,244
226,21,569,202,599,282
226,24,531,212,573,294
226,25,788,252,832,341
226,29,865,407,879,420
226,30,0,272,49,349
226,34,558,211,582,272
226,35,651,284,697,386
227,2,804,339,848,428
227,3,1207,147,1251,220
227,10,39,350,57,360
227,14,348,234,410,318
227,19,183,174,226,246
227,21,562,201,594,278
227,24,519,211,569,294
227,25,786,256,827,343
227,29,846,405,862,418
227,30,0,284,39,346
227,35,642,284,695,381
228,2,790,340,836,427
228,3,1201,146,1240,220
228,10,39,350,57,360
228,14,346,235,404,321
228,19,175,176,212,247
228,21,554,200,586,279
228,24,511,212,567,290
228,25,783,257,820,346
228,29,838,402,853,416
228,30,0,276,32,364
228,35,638,284,691,380
229,2,776,341,827,430
229,3,1195,145,1230,221
229,10,515,214,557,292
229,14,349,237,397,323
229,19,173,178,207,247
229,21,545,201,575,287
229,23,639,324,680,382
229,24,503,215,564,291
229,25,777,261,813,350
229,29,1039,97,1055,116
229,30,0,277,27,368
229,34,1195,147,1229,221
229,35,639,286,680,382
230,2,763,339,822,429
230,3,1191,146,1221,222
230,10,502,216,558,293
230,14,355,239,392,326
230,19,168,178,202,249
230,21,539,219,562,293
230,23,650,334,672,384
230,24,519,215,553,292
230,25,774,266,810,349
230,29,1192,144,1221,221
230,30,0,277,18,354
230,34,526,214,552,284
230,35,643,287,670,369
230,37,540,203,563,267
231,2,753,338,820,430
231,3,1183,144,1209,222
231,10,363,238,392,306
231,14,351,250,392,325
231,19,158,177,200,250
231,21,531,239,554,296
231,23,650,334,672,384
231,24,504,214,545,280
231,25,794,307,810,351
231,29,1183,144,1209,222
231,30,0,277,14,343
231,34,771,268,804,351
231,35,640,287,670,384
231,37,533,203,556,269
232,2,753,337,813,426
232,3,1175,144,1201,223
232,10,810,402,824,415
232,14,342,238,393,326
232,19,149,178,197,250
232,21,522,201,551,274
232,23,650,334,672,384
232,24,517,244,544,297
232,25,760,269,806,352
232,29,1183,144,1209,222
232,30,0,275,10,345
232,34,771,268,804,351
232,35,635,286,668,382
232,37,533,203,556,269
233,2,752,336,807,427
233,3,1166,145,1196,224
233,10,806,401,818,415
233,14,335,238,393,321
233,19,143,179,197,251
233,21,519,200,545,270
233,24,510,238,539,297
233,25,753,269,803,352
233,29,990,102,1004,119
233,30,0,275,10,345
233,34,771,268,804,351
233,35,623,283,671,385
233,37,533,203,556,269
234,2,751,334,800,428
234,3,1158,147,1188,225
234,10,806,401,818,415
234,14,330,239,401,323
234,19,138,180,194,253
234,21,511,199,537,260
234,24,500,239,536,297
234,25,748,269,806,353
234,29,990,102,1004,119
234,30,0,275,10,345
234,35,617,283,672,377
235,2,748,334,795,429
235,3,1152,149,1186,227
235,10,492,239,522,298
235,14,346,240,399,324
235,19,142,182,185,256
235,21,500,199,538,296
235,24,499,230,541,298
235,25,747,270,804,354
235,29,990,102,1004,119
235,34,493,215,521,297
235,35,614,282,667,378
235,37,503,199,534,272
236,2,742,327,792,430
236,3,1145,153,1183,228
236,10,786,403,802,417
236,14,362,248,393,328
236,19,145,185,180,257
236,21,501,211,544,296
236,24,485,240,515,295
236,25,757,270,808,342
236,34,485,215,544,296
236,35,617,284,659,377
236,37,495,201,518,271
237,2,738,332,788,426
237,3,1140,156,1181,229
237,10,786,403,802,417
237,14,344,243,393,329
237,19,148,186,178,257
237,21,501,211,544,296
237,24,481,251,507,289
237,25,754,271,802,341
237,34,502,215,540,295
237,35,618,284,659,382
237,37,490,205,512,271
238,2,738,334,785,424
238,3,1137,158,1179,231
238,10,775,400,792,416
238,14,353,244,393,331
238,19,137,186,177,256
238,21,500,218,531,293
238,24,514,263,532,299
238,25,752,272,794,336
238,30,508,267,532,298
238,34,504,258,532,299
238,35,614,284,656,384
238,37,480,204,508,282
239,2,736,333,778,426
239,3,1128,161,1176,233
239,10,773,405,787,419
239,14,347,243,394,332
239,19,130,185,175,257
239,21,499,220,526,276
239,24,514,263,532,299
239,25,751,272,787,352
239,29,1128,163,1176,233
239,30,508,267,532,298
239,34,501,246,526,300
239,35,610,282,649,384
239,37,472,204,503,281
240,2,732,334,771,426
240,3,1119,164,1171,235
240,10,767,405,782,418
240,14,342,243,397,331
240,19,123,185,177,256
240,21,495,221,525,302
240,24,514,263,532,299
240,25,748,274,785,352
240,29,1119,163,1171,235
240,30,508,267,532,298
240,34,501,246,526,300
240,35,607,281,648,383
240,37,464,204,499,277
241,2,728,333,766,425
241,3,1109,165,1164,236
241,10,767,405,782,418
241,14,337,244,402,328
241,19,118,186,179,258
241,21,495,221,525,302
241,25,746,276,783,353
241,29,1119,163,1171,235
241,34,487,220,523,301
241,35,604,281,648,375
241,37,460,204,495,275
242,2,724,331,763,423
242,3,1100,166,1156,238
242,10,767,405,782,418
242,14,341,244,407,329
242,19,119,188,175,261
242,21,495,221,525,302
242,25,744,279,778,357
242,29,1119,163,1171,235
242,34,481,220,521,302
242,35,603,282,642,376
242,37,460,205,488,275
243,2,718,327,767,427
243,3,1093,166,1145,239
243,14,349,246,403,334
243,19,121,190,166,264
243,25,743,282,774,359
243,29,886,112,900,131
243,34,476,219,523,302
243,35,606,283,635,380
243,37,455,204,483,277
244,2,714,328,761,420
244,3,1091,166,1136,240
244,14,357,250,399,337
244,19,128,193,163,266
244,25,742,284,774,359
244,29,877,114,891,132
244,34,475,220,528,300
244,35,607,284,634,381
244,37,446,204,480,278
245,2,713,328,754,417
245,3,1089,166,1127,241
245,10,747,406,761,419
245,14,357,250,399,337
245,19,129,193,162,267
245,21,368,256,400,337
245,25,738,285,773,353
245,29,869,116,881,133
245,34,487,222,523,303
245,35,604,282,632,367
245,37,437,203,477,282
246,2,710,328,752,419
246,3,1088,170,1120,243
246,10,747,406,761,419
246,14,362,276,405,339
246,19,122,194,162,270
246,21,381,251,405,300
246,25,733,285,773,357
246,29,869,116,881,133
246,34,488,222,516,303
246,35,598,279,631,379
246,37,431,203,478,286
247,2,704,329,748,423
247,3,1085,165,1114,244
247,10,747,406,761,419
247,14,357,251,411,339
247,19,116,193,163,267
247,21,481,245,512,305
247,25,734,284,774,352
247,29,869,116,881,133
247,34,487,222,514,272
247,35,592,278,633,378
247,37,427,204,475,280
248,2,698,326,747,425
248,3,1078,164,1108,245
248,10,482,244,514,306
248,14,353,278,416,334
248,19,112,194,166,268
248,21,382,251,411,302
248,25,735,284,778,360
248,29,399,297,417,335
248,34,488,222,516,274
248,35,585,277,634,369
248,37,428,205,472,281
248,38,354,254,415,330
249,2,694,324,747,426
249,3,1074,168,1104,246
249,10,735,404,749,418
249,14,477,247,512,306
249,19,127,195,167,270
249,21,381,252,416,312
249,25,728,283,778,357
249,29,399,297,417,335
249,34,485,222,516,283
249,35,586,278,630,371
249,37,430,207,464,283
249,38,354,254,415,330
250,2,693,326,747,420
250,3,1069,167,1102,249
250,10,414,329,431,338
250,14,471,221,516,308
250,19,118,198,162,272
250,21,385,254,420,318
250,25,729,284,776,361
250,29,399,297,417,335
250,34,485,222,516,283
250,35,588,279,624,375
250,37,436,207,458,282
250,38,384,255,427,334
251,2,694,326,746,420
251,3,1065,170,1101,251
251,10,732,405,745,418
251,14,466,222,523,304
251,19,128,200,159,275
251,21,385,254,420,318
251,25,728,284,773,367
251,34,593,294,623,378
251,35,590,281,623,363
251,37,434,206,459,286
251,38,392,256,426,342
252,2,695,326,742,422
252,3,1108,152,1125,204
252,10,732,405,745,418
252,14,464,224,523,304
252,19,131,201,161,276
252,21,400,257,425,320
252,25,727,285,773,363
252,29,1060,173,1100,253
252,34,432,240,457,287
252,35,590,282,624,379
252,37,431,205,457,261
252,38,400,280,424,343
253,2,697,325,739,424
253,3,1056,178,1098,255
253,10,732,405,745,418
253,14,469,226,514,293
253,19,125,201,166,275
253,21,495,237,519,305
253,25,727,287,773,364
253,29,1060,173,1100,253
253,34,484,225,516,292
253,35,586,282,630,380
253,37,427,204,458,290
253,38,395,259,431,344
254,2,696,323,740,423
254,3,1052,181,1096,257
254,14,469,226,514,293
254,19,120,202,168,278
254,21,495,263,513,307
254,25,726,288,773,367
254,29,1060,173,1100,253
254,34,490,226,517,297
254,35,585,282,629,381
254,37,425,205,456,278
254,38,391,259,435,347
255,2,695,322,739,421
255,3,1047,185,1092,260
255,14,725,290,773,369
255,19,119,202,174,275
255,21,488,251,513,308
255,25,737,297,771,369
255,34,491,227,516,283
255,35,582,281,627,369
255,37,424,205,453,277
255,38,390,254,445,347
256,2,693,321,737,418
256,3,1047,191,1086,261
256,10,431,299,450,342
256,14,424,207,447,275
256,19,142,203,179,278
256,21,417,257,448,327
256,25,726,292,774,371
256,29,1051,192,1086,261
256,34,484,226,518,309
256,35,591,322,619,371
256,37,596,283,625,344
256,38,392,260,448,335
256,39,1044,187,1077,248
257,2,690,321,733,417
257,3,1042,189,1080,264
257,10,431,299,450,342
257,14,421,255,463,346
257,19,142,206,177,282
257,21,417,257,448,327
257,25,726,294,774,353
257,29,1042,189,1081,263
257,34,482,224,518,308
257,35,585,284,625,375
257,37,422,207,440,269
257,38,393,256,465,345
257,39,1044,187,1077,248
258,2,685,322,735,421
258,3,1037,192,1075,264
258,10,431,299,450,342
258,14,727,294,773,353
258,19,135,208,173,284
258,21,487,223,519,300
258,25,732,312,774,373
258,29,1040,194,1075,264
258,34,478,232,517,311
258,35,578,286,630,376
258,37,420,207,440,286
258,38,428,260,471,347
258,39,1044,187,1077,248
259,2,680,323,735,421
259,3,1067,175,1082,213
259,14,727,294,772,369
259,19,144,209,177,285
259,21,435,261,468,351
259,25,731,307,775,373
259,29,1034,193,1069,266
259,34,477,223,525,306
259,35,570,285,635,376
259,37,416,207,441,291
259,38,428,260,471,347
259,39,1034,193,1070,265
260,2,679,324,735,419
260,3,1067,175,1082,213
260,14,727,295,774,358
260,19,141,210,178,287
260,21,444,263,470,353
260,25,730,310,773,373
260,29,1029,195,1064,267
260,34,478,224,527,307
260,35,571,284,636,374
260,37,409,207,440,290
260,38,428,260,471,347
260,39,1029,196,1064,267
261,2,666,330,740,418
261,3,1067,175,1082,213
261,14,726,296,774,366
261,19,138,210,182,286
261,21,441,264,472,354
261,25,730,310,773,373
261,29,1024,196,1059,269
261,34,485,226,525,311
261,35,574,285,634,366
261,37,403,208,440,291
261,39,1024,198,1059,269
262,2,664,333,742,421
262,14,726,296,774,368
262,19,135,210,188,286
262,21,441,264,472,354
262,25,601,287,638,360
262,29,1018,199,1054,270
262,34,482,228,526,312
262,35,583,288,637,369
262,37,401,209,438,290
262,38,438,263,483,357
262,39,1018,202,1054,270
263,2,662,335,739,423
263,14,726,297,774,373
263,19,139,211,196,286
263,21,159,211,195,287
263,25,601,287,638,360
263,29,1011,202,1049,272
263,34,497,229,527,314
263,35,592,288,640,369
263,37,399,211,434,292
263,38,437,264,492,353
263,39,1012,201,1049,272
264,2,661,337,733,423
264,14,726,299,775,374
264,19,139,211,196,286
264,21,165,213,194,289
264,25,601,287,638,360
264,29,1005,201,1044,274
264,34,500,229,530,303
264,35,591,293,645,372
264,37,400,212,428,294
264,38,438,264,502,345
264,39,1005,201,1044,274
265,2,668,337,724,424
265,14,725,301,776,379
265,19,139,211,196,286
265,21,169,216,194,291
265,29,998,202,1038,276
265,34,502,229,533,305
265,35,589,291,646,376
265,37,402,212,425,296
265,38,468,267,503,328
265,39,1005,201,1044,274
266,2,670,337,719,423
266,14,724,304,776,372
266,21,166,218,194,294
266,25,734,313,777,380
266,29,992,204,1033,278
266,34,502,231,537,315
266,35,589,288,653,370
266,37,399,212,424,298
266,38,459,269,519,360
266,39,1005,201,1044,274
267,2,672,336,719,423
267,14,723,307,781,381
267,19,171,218,199,283
267,21,167,230,197,296
267,25,617,287,657,364
267,29,986,207,1029,280
267,34,505,233,540,315
267,35,597,291,656,366
267,37,396,214,423,298
267,38,482,270,516,360
267,39,987,206,1029,280
268,2,667,336,715,421
268,3,715,143,728,163
268,14,723,311,770,379
268,19,492,289,516,361
268,21,175,217,206,278
268,25,641,286,661,333
268,29,727,311,790,383
268,34,509,235,546,314
268,35,612,308,657,369
268,37,393,214,422,297
268,38,483,271,517,362
268,39,982,208,1024,281
269,2,663,336,711,421
269,3,711,144,723,164
269,14,724,315,794,385
269,19,487,271,523,360
269,21,181,217,212,289
269,25,639,287,666,357
269,29,978,209,1018,282
269,34,514,237,547,318
269,35,625,333,651,372
269,37,392,214,420,297
269,38,489,309,523,360
269,39,978,209,1018,282
270,2,657,335,707,420
270,3,711,144,723,164
270,14,726,318,794,385
270,19,187,218,220,294
270,21,181,217,212,289
270,25,639,287,666,357
270,29,974,212,1013,284
270,34,518,239,546,315
270,35,626,286,673,373
270,37,394,214,417,297
270,38,494,272,535,360
270,39,975,210,1013,284
271,2,652,332,705,418
271,3,507,279,547,359
271,14,722,322,792,384
271,19,505,274,542,343
271,21,192,219,230,295
271,25,652,284,682,338
271,29,970,212,1009,285
271,34,524,238,548,296
271,35,625,304,672,373
271,37,396,214,420,298
271,38,630,284,681,372
271,39,970,214,1009,285
272,2,647,325,696,415
272,3,516,275,568,359
272,14,720,325,789,384
272,19,720,325,766,385
272,21,198,220,231,297
272,25,646,283,696,369
272,29,966,214,1006,286
272,34,528,238,555,301
272,35,626,300,692,372
272,37,395,214,423,300
272,38,627,325,669,370
272,39,966,215,1006,286
272,40,659,283,696,356
273,2,644,327,690,414
273,3,516,275,568,359
273,14,720,325,787,384
273,19,526,279,581,361
273,21,207,222,231,300
273,25,665,282,704,365
273,29,960,216,1002,287
273,34,535,239,558,303
273,35,626,300,692,372
273,37,393,214,427,300
273,38,627,325,669,370
273,39,966,215,1006,286
273,40,659,283,696,356
